intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
291000,0.0010240673421053558,0.9381443298969072,0.0009607229704287359,0.0009607229704287359,,,,"nbhd:LZMY01000001.1 Haemophilus parainfluenzae strain CCUG 62655 contig_1, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,34b6118192733613c4152e175dcfed27,1.0,273000,57,6444000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
441000,0.0015519371060771887,0.6167800453514739,0.0009572038386689236,0.0009572038386689236,,,,"nbhd:CAAFUY010000001.1 TPA_asm: uncultured Clostridium sp., isolate HGM11647, WGS project CAAFUY010000000 data, contig: SRS373047_16_k119_3, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,d67124eba3bdd8b871ae7ae3ec67d7e4,1.0,272000,58,6172000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
3704000,0.01303486403834446,0.07262419006479481,0.0009466464433894869,0.0009466464433894869,,,,"nbhd:CAAKOI010000001.1 Flavonifractor plautii isolate Flavonifractor_plautii_MC1 genome assembly, contig: gnlWUSMEFCGSSBFPLMC1_1, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,038f3b3d99c20e29ff31b84755f8ff31,1.0,269000,59,5903000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
292000,0.001027586473865168,0.9006849315068494,0.0009255316528306136,0.0009255316528306136,,,,"nbhd:JWDF01000004.1 Streptomyces cattleya strain 1093_SCAT 13_247_3134, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,9bb288cde2ede175be032956b8eea834,1.0,263000,60,5640000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
389000,0.0013689422545669532,0.6632390745501285,0.0009079359940315525,0.0009079359940315525,,,,"nbhd:NCVD01000051.1 Streptococcus mitis strain RH_777_07 s_mitis_RH_777_07_ID_1, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,2b492c22d96f6fb4157653e4f4214ef3,1.0,258000,61,5382000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
286000,0.0010064716833062947,0.8811188811188811,0.0008868212034726792,0.0008868212034726792,,,,"nbhd:JNHJ01000001.1 Phocaeicola vulgatus str. 3775 SR(B) 19 gbf3775SRB19.contig.0, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,638f08b18f53cd3a3cb58103dd31c00e,1.0,252000,62,5130000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
3465000,0.01219379154774934,0.07186147186147186,0.0008762638081932425,0.0008762638081932425,,,,"nbhd:RQNR01000100.1 Clostridium perfringens strain SC4-C13 NODE_100_length_891_cov_3.06675, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,4d0ded7dd0300b782f092810ddf75230,1.0,249000,63,4881000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
3496000,0.012302884632303519,0.07122425629290619,0.0008762638081932425,0.0008762638081932425,,,,"nbhd:SPHR01000011.1 Intestinibacter bartlettii strain BSD2780061688st1_A9 NODE_10_length_68909_cov_69.9871, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,c562b8a9d2b42d9561954e8022187aaa,1.0,249000,64,4632000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
256000,0.0009008977305119281,0.96484375,0.0008692255446736181,0.0008692255446736181,,,,"nbhd:JRND01000001.1 Lancefieldella parvulum DNF00906 contig01, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,8efef7bcf7b9774102430d6044327d45,1.0,247000,65,4385000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
7390000,0.0260063837050123,0.03125845737483085,0.0008129194365166226,0.0008129194365166226,,,,"nbhd:UAVW01000021.1 [Clostridium] clostridioforme strain NCTC11224 genome assembly, contig: ERS1554598SCcontig000021, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,a44d3792f8ed29d4d1dba27d9f8e22f6,1.0,231000,66,4154000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
1190000,0.00418776679417654,0.1915966386554622,0.000802362041237186,0.000802362041237186,,,,"nbhd:PDMO01000909.1 Cyclospora cayetanensis strain CDC:HCVA02:15 NODE_1000_length_10056_cov_2.35291, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,b26fd9621a590d731c367751b3816470,1.0,228000,67,3926000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
7246000,0.02549962873159934,0.02842947833287331,0.0007249411425213171,0.0007249411425213171,,,,"nbhd:CABKQS010000001.1 [Clostridium] innocuum isolate MGYG-HGUT-01396 genome assembly, contig: NZ_JH590968.1, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,d57a0c251aadbcd33ed571a1589a769e,1.0,206000,68,3720000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
235000,0.0008269959635558715,0.8425531914893617,0.0006967880884428194,0.0006967880884428194,,,,"nbhd:PNHV01000001.1 Actinomyces graevenitzii strain UMB0286 ERR1203671.17957_1_83.1, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,2820a1225a2c2eae5d3ce1e6efcfc1b5,1.0,198000,69,3522000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
1906000,0.00670746513420209,0.10230849947534103,0.0006862306931633827,0.0006862306931633827,,,,"nbhd:UQGB01000001.1 uncultured Clostridium sp. isolate UMGS249 genome assembly, contig: NODE_484_length_41265_cov_8.67573, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,31bad872b9512d7b5c60a1fd9cce4ee4,1.0,195000,70,3327000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
4543000,0.01598741558482691,0.040721989874532245,0.0006510393755652605,0.0006510393755652605,,,,"nbhd:HF995415.1 Coprobacillus sp. CAG:183 genomic scaffold, scf14, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,27c034909f47c60bf5e053b92d301f0c,1.0,185000,71,3142000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
276000,0.0009712803657081724,0.6485507246376812,0.0006299245850063872,0.0006299245850063872,,,,"nbhd:FR883346.1 Clostridium sp. CAG:221 genomic scaffold, scf2, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,1a8390d863838cdacc96690825504bc3,1.0,179000,72,2963000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
867000,0.003051087235757194,0.20184544405997693,0.0006158480579671384,0.0006158480579671384,,,,"nbhd:AVLJ01000001.1 UNVERIFIED_ORG: Clostridioides difficile Y384 gcdY384.contig.0, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,34de1448446d83e6ef787346821396c6,1.0,175000,73,2788000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
1080000,0.0038006623005971967,0.16018518518518518,0.0006088097944475139,0.0006088097944475139,,,,"nbhd:CP047191.1 Streptococcus thermophilus strain EU01 chromosome, complete genome from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,69db25d486bfb946f44be4ad62edebc0,1.0,173000,74,2615000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
2151000,0.007569652415356083,0.07903300790330078,0.0005982523991680772,0.0005982523991680772,,,,"nbhd:BAHW02000078.1 Clostridiales bacterium VE202-09 DNA, contig: VE202-09_contig00078, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,8f5f63a9fa7299fd79f8839c334648dd,1.0,170000,75,2445000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
5517000,0.019415049918884014,0.030632590175820193,0.0005947332674082651,0.0005947332674082651,,,,"nbhd:QVIB01000001.1 Dorea longicatena strain AM25-9 AM25-9.Scaf1, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,70dd3d056e9c1b8910fab4f48ad4782b,1.0,169000,76,2276000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
2154000,0.00758020981063552,0.0766016713091922,0.0005806567403690161,0.0005806567403690161,,,,"nbhd:CAAEOZ010000001.1 TPA_asm: uncultured Veillonella sp., isolate HGM14188, WGS project CAAEOZ010000000 data, contig: ERS537359_13_k99_174, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,b982672a8658f768d41a33bf5a649473,1.0,165000,77,2111000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
211000,0.0007425368013203782,0.7630331753554502,0.0005665802133297673,0.0005665802133297673,,,,"nbhd:WKYR01000010.1 Megasphaera sp. BIOML-A2 scaffold10_size82328, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,150be5c295cdd5fb50fe80367a020e17,1.0,161000,78,1950000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
5758000,0.020263160672998756,0.02674539770753734,0.0005419462910110817,0.0005419462910110817,,,,"nbhd:JAAISL010000100.1 [Clostridium] symbiosum strain MSK.7.21 NODE_100_length_15568_cov_249.266, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,63276f685de76f454ee138aad4f34419,1.0,154000,79,1796000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
2722000,0.009579076650208861,0.055841293166789124,0.0005349080274914573,0.0005349080274914573,,,,"nbhd:CAAEKB010000001.1 TPA_asm: uncultured Tyzzerella sp., isolate HGM12567, WGS project CAAEKB010000000 data, contig: ERS537181_3_k99_91, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,c9cd78b5f7aa9f4555d3ebd97118c98c,1.0,152000,80,1644000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
1080000,0.0038006623005971967,0.13240740740740742,0.0005032358416531473,0.0005032358416531473,,,,"nbhd:JVCZ01000002.1 Streptococcus parasanguinis strain 540.rep1_SPAR 137_675_28252, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,75651f9b4b149bbd8e6c7ca63b102b5e,1.0,143000,81,1501000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
2519000,0.00886469290296698,0.055577610162763004,0.0004926784463737106,0.0004926784463737106,,,,"nbhd:NFJI01000001.1 [Clostridium] spiroforme strain An26 An26_contig_1, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,aa2cb0226bdfda068206d282415ee413,1.0,140000,82,1361000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
1283000,0.004515046047839077,0.10678098207326578,0.000482121051094274,0.000482121051094274,,,,"nbhd:UAWH01000019.1 Clostridium paraputrificum strain NCTC11833 genome assembly, contig: ERS1429822SCcontig000019, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,40d01054a4c162bbc2efdf7a281ee2c5,1.0,137000,83,1224000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
2852000,0.010036563778984448,0.043127629733520335,0.000432853206456903,0.000432853206456903,,,,"nbhd:SQQK01000001.1 Bifidobacterium dentium strain ATCC 15424 NODE_10_length_72877_cov_391.625989, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,e879e254e116984bc54fa2e878b6d640,1.0,123000,84,1101000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
343000,0.001207062193615591,0.34110787172011664,0.00041173841589802965,0.00041173841589802965,,,,"nbhd:UQQU01000001.1 uncultured Clostridium sp. isolate UMGS558 genome assembly, contig: NODE_91_length_96647_cov_13.029050, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,531e534e1c639e1b752a70a8c2a2c19e,1.0,117000,85,984000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
2550000,0.008973785987521158,0.042352941176470586,0.0003800662300597197,0.0003800662300597197,,,,"nbhd:LR778174.1 Veillonella parvula strain SKV38 genome assembly, chromosome: 1 from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,f14a45c8380feb7fdc87689f31e315e5,1.0,108000,86,876000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
3396000,0.011950971456322295,0.03032979976442874,0.00036247057126065856,0.00036247057126065856,,,,"nbhd:HF999299.1 Clostridium bartlettii CAG:1329 genomic scaffold, scf8, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,e40589fb28e8debb7af59fdc2e54d1e0,1.0,103000,87,773000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
3262000,0.01147940780050746,0.03157572041692213,0.00036247057126065856,0.00036247057126065856,,,,"nbhd:NFHY01000001.1 Drancourtella sp. An57 An57_contig_1, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,65745e59b306354e648e9db93d4eb655,1.0,103000,88,670000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
3668000,0.01290817529499122,0.02753544165757906,0.00035543230774103413,0.00035543230774103413,,,,"nbhd:CP015406.2 Flavonifractor plautii strain YL31, complete genome from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,eef70669d72af626819d4196ea96c763,1.0,101000,89,569000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
1527000,0.005373714197233258,0.06286836935166994,0.000337836648941973,0.000337836648941973,,,,"nbhd:QXZZ01000034.1 Veillonella atypica strain KHUD_V1 NODE_10_length_98664_cov_509.456926, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,7975bd050a585daa8055d45346ed2a2d,1.0,96000,90,473000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
2945000,0.010363843032646985,0.03123938879456706,0.00032376012190272417,0.00032376012190272417,,,,"nbhd:LBCG01000001.1 MAG: Roseburia sp. UNK.MGS-15 scaffold-0, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,651f038049839a22bc06ba0ec3ee1f6c,1.0,92000,91,381000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
3653000,0.012855388318594037,0.02053107035313441,0.00026393488198591644,0.00026393488198591644,,,,"nbhd:CABIZI010000001.1 Clostridiales bacterium isolate MGYG-HGUT-00099 genome assembly, contig: .20298_2_28.1, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,29b1afb59469bc05da64d5e245f954a3,1.0,75000,92,306000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
3545000,0.012475322088534318,0.02059238363892807,0.000256896618466292,0.000256896618466292,,,,"nbhd:KQ235823.1 Clostridium sp. 1_1_41A1FAA genomic scaffold supercont1.1, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,644d713183d2b3b6e658a44eb9bec2e3,1.0,73000,93,233000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
3384000,0.01190874187520455,0.01979905437352246,0.00023578182790741869,0.00023578182790741869,,,,"nbhd:JAALMI010000001.1 Clostridium perfringens strain CP-31 1, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,e70c56cad13b7a5d195912936b470e40,1.0,67000,94,166000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
3083000,0.010849483215501072,0.019137204022056438,0.00020762877382892093,0.00020762877382892093,,,,"nbhd:DS499744.1 Anaerostipes caccae DSM 14662 Scfld_03_25 genomic scaffold, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,c016b850ae4895fe50d511d9c69ef169,1.0,59000,95,107000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
4832000,0.01700444466341264,0.012003311258278146,0.00020410964206910872,0.00020410964206910872,,,,"nbhd:QSGP01000001.1 Enterocloster aldenensis strain AM40-2AC AM40-2AC.Scaf1, whole genome shotgun sequence from p8808mo11_k31_r1",/Users/t/dev/2022-augmented-covers/gut/gut-nbhds.zip,b8016af841f1731e11909819f4f6bac9,1.0,58000,96,49000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
