intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
222000,0.0007812472506783126,0.049974886991461576,0.0007003072202026316,0.0007003072202026316,,,,"CAAFUY010000001.1 TPA_asm: uncultured Clostridium sp., isolate HGM11647, WGS project CAAFUY010000000 data, contig: SRS373047_16_k119_3, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,a0f0ad55f7131a1ea7d01bc11fc86b10,0.055750878955298844,199000,61,5048000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
551000,0.0019390415996565328,0.0868421052631579,0.0006967880884428194,0.0006967880884428194,,,,"JVCZ01000002.1 Streptococcus parasanguinis strain 540.rep1_SPAR 137_675_28252, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,efe3a238710ed876324b3a0c73f0c0de,0.24166666666666667,198000,62,4850000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
1940000,0.006827115614035705,0.061504142766093055,0.0006791924296437583,0.0006791924296437583,,,,"NIHV01000001.1 [Ruminococcus] gnavus strain RJX1127 RJX1127_1, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,bd404efcfcc7bf49472d36fddcbe327a,0.6182281708094327,193000,63,4657000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
2205000,0.007759685530385943,0.06428811847862673,0.0006721541661241339,0.0006721541661241339,,,,"HF999299.1 Clostridium bartlettii CAG:1329 genomic scaffold, scf8, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,4a15c98024b89285b7791b9894bcb796,0.7421743520700101,191000,64,4466000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
1205000,0.004240553770573724,0.08429973238180197,0.0006651159026045094,0.0006651159026045094,,,,"LR778174.1 Veillonella parvula strain SKV38 genome assembly, chromosome: 1",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,92fffacc05525a8c6779bf5455282783,0.5374665477252453,189000,65,4277000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
2402000,0.00845295448706895,0.0482881962187021,0.0006651159026045094,0.0006651159026045094,,,,"CAAKOI010000001.1 Flavonifractor plautii isolate Flavonifractor_plautii_MC1 genome assembly, contig: gnlWUSMEFCGSSBFPLMC1_1, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,bd617527ee9514bfb2158cd1785d8ae9,0.6136944302503833,189000,66,4088000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
181000,0.0006369628485260116,0.07788296041308089,0.0006369628485260116,0.0006369628485260116,,,,"UQGF01000001.1 uncultured Actinomyces sp. isolate UMGS252 genome assembly, contig: NODE_4_length_274258_cov_5.751569, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,9659015971995e8d941962073f6663b9,0.07788296041308089,181000,67,3907000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
780000,0.002744922772653531,0.0780399274047187,0.0006052906626877017,0.0006052906626877017,,,,"QXZZ01000034.1 Veillonella atypica strain KHUD_V1 NODE_10_length_98664_cov_509.456926, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,42ea3d2b732f4f36830cfc4cc2873031,0.35390199637023595,172000,68,3735000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
2247000,0.007907489064298057,0.05165036674816626,0.0005947332674082651,0.0005947332674082651,,,,"NFHY01000001.1 Drancourtella sp. An57 An57_contig_1, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,f3d65adea32e6bf04bcb2dc8fb6a3df1,0.6867359413202934,169000,69,3566000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
568000,0.0019988668395733403,0.047383720930232555,0.0005736184768493917,0.0005736184768493917,,,,"BAHW02000078.1 Clostridiales bacterium VE202-09 DNA, contig: VE202-09_contig00078, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,152969be704fc29d78f2ca7e8b27253b,0.16511627906976745,163000,70,3403000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
3351000,0.011792610527130746,0.03344695355773328,0.0005525036862905184,0.0005525036862905184,,,,"CABKQS010000001.1 [Clostridium] innocuum isolate MGYG-HGUT-01396 genome assembly, contig: NZ_JH590968.1, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,b7c807de870fd96c0bdb8359c73b2f96,0.713890072432893,157000,71,3246000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
4133000,0.014544571563303901,0.02081925104772205,0.0005419462910110817,0.0005419462910110817,,,,"CABJBJ010000001.1 Hungatella hathewayi isolate MGYG-HGUT-00150 genome assembly, contig: ERS138176.8080_1_78.1, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,3091686e59df1d2e83d733cf97241337,0.5587400297417872,154000,72,3092000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
153000,0.0005384271592512696,0.07142857142857142,0.0005349080274914573,0.0005349080274914573,,,,"LZMY01000001.1 Haemophilus parainfluenzae strain CCUG 62655 contig_1, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,49bc849d98011db96aedbadfc51d4d51,0.0718984962406015,152000,73,2940000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
362000,0.0012739256970520233,0.07900318133616119,0.0005243506322120206,0.0005243506322120206,,,,"CP047191.1 Streptococcus thermophilus strain EU01 chromosome, complete genome",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,80a4b07c145534de65532ccb959c6bf5,0.1919406150583245,149000,74,2791000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
2201000,0.007745609003346694,0.040810582606248244,0.0005102741051727718,0.0005102741051727718,,,,"WNAL01000100.1 Roseburia faecis strain BIOML-A1 scaffold100_size2123, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,631d261c2bdca84913412dd7dab50c1b,0.6194764987334647,145000,75,2646000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
2445000,0.008604277152740876,0.042395493625852355,0.0005032358416531473,0.0005032358416531473,,,,"JAALMI010000001.1 Clostridium perfringens strain CP-31 1, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,2547513be1e4e46833ad6303574ca24c,0.724873999407056,143000,76,2503000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
586000,0.0020622112112499602,0.04491206030150754,0.0005032358416531473,0.0005032358416531473,,,,"QVGF01000001.1 Lachnospiraceae bacterium AM25-22 AM25-22.Scaf1, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,4945c46806e3d15f1b838afa08a725f4,0.18404522613065327,143000,77,2360000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
585000,0.0020586920794901484,0.020898176967541128,0.0004961975781335229,0.0004961975781335229,,,,"AVLJ01000001.1 UNVERIFIED_ORG: Clostridioides difficile Y384 gcdY384.contig.0, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,e67d4c9da7c369895f0a53ecef1c4b74,0.08670520231213873,141000,78,2219000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
145000,0.0005102741051727718,0.06695156695156695,0.0004961975781335229,0.0004961975781335229,,,,"PNHV01000001.1 Actinomyces graevenitzii strain UMB0286 ERR1203671.17957_1_83.1, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,22593cd222c07448b4d8043b8636ab93,0.06885090218423552,141000,79,2078000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
155000,0.000545465422770894,0.06630648330058939,0.0004750827875746496,0.0004750827875746496,,,,"NCVD01000051.1 Streptococcus mitis strain RH_777_07 s_mitis_RH_777_07_ID_1, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,ec08c13b225e0816da38b6c375da12c6,0.07612966601178782,135000,80,1943000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
141000,0.0004961975781335229,0.04082288653166184,0.00044692973349615183,0.00044692973349615183,,,,"FR883346.1 Clostridium sp. CAG:221 genomic scaffold, scf2, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,dc265546367468bce45238d035694f73,0.04532304725168756,127000,81,1816000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
761000,0.0026780592692170987,0.04806565064478312,0.000432853206456903,0.000432853206456903,,,,"CAAEOZ010000001.1 TPA_asm: uncultured Veillonella sp., isolate HGM14188, WGS project CAAEOZ010000000 data, contig: ERS537359_13_k99_174, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,1c3ea5fbf00ea2a5dc8cb8d21cd793e8,0.29738178976162566,123000,82,1693000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
2713000,0.009547404464370551,0.018222554144884242,0.0004293340746970907,0.0004293340746970907,,,,"QSGP01000001.1 Enterocloster aldenensis strain AM40-2AC AM40-2AC.Scaf1, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,ca0ec57455a0356667642c879f736aca,0.405227781926811,122000,83,1571000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
370000,0.001302078751130521,0.003287700765333621,0.0004293340746970907,0.0004293340746970907,,,,"PDMO01000909.1 Cyclospora cayetanensis strain CDC:HCVA02:15 NODE_1000_length_10056_cov_2.35291, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,36afcda97fb9363bad092574480b3d01,0.009970895763716719,122000,84,1449000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
165000,0.0005806567403690161,0.03835182250396196,0.0004258149429372785,0.0004258149429372785,,,,"UQQU01000001.1 uncultured Clostridium sp. isolate UMGS558 genome assembly, contig: NODE_91_length_96647_cov_13.029050, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,f3a66271c1236cae384c2a4c26a9b7a5,0.05229793977812995,121000,85,1328000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
670000,0.0023578182790741867,0.057443752991862135,0.0004222958111774663,0.0004222958111774663,,,,"CP013216.1 Streptococcus salivarius strain HSISS4, complete genome",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,4b390ec30d0e1ae7a8a1bfe1682435c4,0.32072762087123025,120000,86,1208000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
1491000,0.005247025453880018,0.034158838599487616,0.0004222958111774663,0.0004222958111774663,,,,"JAGQ01000001.1 [Ruminococcus] gnavus AGR2154 N769DRAFT_scf7180000000026_quiver.1_C, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,f5fc9e2c73f5a6c8743413935a470348,0.42442356959863364,120000,87,1088000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
2278000,0.008016582148852236,0.03884462151394422,0.00041173841589802965,0.00041173841589802965,,,,"KQ235823.1 Clostridium sp. 1_1_41A1FAA genomic scaffold supercont1.1, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,8f2a0e3551f6d7d7410c99889f76af76,0.7563081009296149,117000,88,971000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
122000,0.0004293340746970907,0.060732984293193716,0.00040821928413821743,0.00040821928413821743,,,,"JWDF01000004.1 Streptomyces cattleya strain 1093_SCAT 13_247_3134, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,d63a34878dba4f23d40f9e68ba0e1323,0.06387434554973823,116000,89,855000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
2352000,0.008276997899078339,0.02912377604820487,0.00040821928413821743,0.00040821928413821743,,,,"CABIZI010000001.1 Clostridiales bacterium isolate MGYG-HGUT-00099 genome assembly, contig: .20298_2_28.1, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,0725f75151e9546db2c4da4903fa7e66,0.5905096660808435,116000,90,739000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
210000,0.000739017669560566,0.024046793760831887,0.0003906236253391563,0.0003906236253391563,,,,"QUIC01000001.1 Ruminococcus sp. AM46-18 AM46-18.Scaf1, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,f5999712ea1ec70d81c04e1bc32883e9,0.04549393414211438,111000,91,628000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
119000,0.00041877667941765407,0.020624408703878903,0.0003835853618195319,0.0003835853618195319,,,,"JNHJ01000001.1 Phocaeicola vulgatus str. 3775 SR(B) 19 gbf3775SRB19.contig.0, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,dca990c2a447c5ed64c26c028934d29b,0.022516556291390728,109000,92,519000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
2070000,0.007284602742811294,0.029925187032418952,0.0003800662300597197,0.0003800662300597197,,,,"DS499744.1 Anaerostipes caccae DSM 14662 Scfld_03_25 genomic scaffold, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,bd7e4c51e5eeb49e140fa6cde375a9ac,0.57356608478803,108000,93,411000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
120000,0.0004222958111774663,0.04032258064516129,0.000369508834780283,0.000369508834780283,,,,"WKYR01000010.1 Megasphaera sp. BIOML-A2 scaffold10_size82328, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,fcb3cb1b833ae9ce0c390328ad006af1,0.04608294930875576,105000,94,306000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
1037000,0.0036493396349252714,0.034264803725881574,0.00036247057126065856,0.00036247057126065856,,,,"CAAEKB010000001.1 TPA_asm: uncultured Tyzzerella sp., isolate HGM12567, WGS project CAAEKB010000000 data, contig: ERS537181_3_k99_91, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,4f63d98c40143417f4dd2149259c6d78,0.3449767132401863,103000,95,203000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
2326000,0.008185500473323221,0.027762656505171474,0.00035895143950084635,0.00035895143950084635,,,,"LBCG01000001.1 MAG: Roseburia sp. UNK.MGS-15 scaffold-0, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,598c763d601957a3621b5ba5b0c1a7d3,0.633097441480675,102000,96,101000,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
105000,0.000369508834780283,0.06520335700451904,0.00035543230774103413,0.00035543230774103413,,,,"JRND01000001.1 Lancefieldella parvulum DNF00906 contig01, whole genome shotgun sequence",/Users/t/dev/2022-augmented-covers/gut/gut-queries.zip,eea427512a48c3f2a2ec7092f212c5cb,0.06778566817301485,101000,97,0,outputs.paper/abundtrim/p8808mo11.abundtrim.fq.gz,p8808mo11,6a8413cf,284161000
